,Frequency,Pnumber,Abstract
17,1.0100000000000004e-24,WO2017002006A1,"This invention provides a water spray means (10) including a frame (24) including at its front end, a suitable water spray device (14) connected to a water supply and an air pressure supply via a valve system (12,11, 12.12), a blast detection device (22) included on the frame and adapted, when an explosive blast is detected, to activate the valve system to open the water supply and the air supply to the spray device, and a timer device (20) mounted on the frame and adapted to deactivate the valve system thereby to close the water supply and the air supply after a suitable time period. The invention further provides a method including the step of locating a water spray means adjacent a blast site, sensing and using an explosive blast to automatically activate said water spray directed at the blast site and then using a timer device to automatically stop or shut off the spray."
19,1.0100000000000004e-24,WO2016099440A1,A reactor is used for degumming vegetable oil to increase yield and reduce phosphatides. The reactor includes an annular obstruction with multiple circumferential spacers that form ring gaps around a center body having a tapered surface. The circumferential spacers and ring gaps form decompression stages for explosively mixing the oil with degumming agents. Impurities are transferred to the degumming agents and further separation of the components can be carried out to produce a refined oil product.
20,1.0100000000000004e-24,WO2016079349A1,"The invention relates to a support for a disruptor adapted to a gripping means of a robotic arm, said disruptor being based on a tube or pipe in the chamber of which a propellant pyrotechnic cartridge is accommodated, and the tube or pipe of which is filled with water or a mixture of water and antifreeze, such that by shooting same against an explosive material, the detonation thereof is avoided, being fixed to a side of an articulated arm of a utility robot in the detection, manipulation and disassembly of explosive devices, and the support thereof being fixed to the external face of the jaws of the gripping means which forms the end of the articulated arm of the robot, and having a generally annular shape admitting the disruptor in a centred position, and being provided with a radial projection in the distal part thereof, admitting an optical element or a video camera."
22,1.0100000000000004e-24,WO2016070650A1,"A pull-type security check channel comprises a traction device (1) and a movable security check cabin (2). The traction device (1) is used for performing pull traction on the movable security check cabin (2). The movable security check cabin (2) comprises at least two of an identity recognition system (10), an X-ray checking system (11), a metal detecting system (12), a liquid detecting system (13) and an explosive detecting system (14). Wheel sets (7, 8) are disposed below the movable security check cabin (2). The pull-type security check channel can rapidly and effectively respond to temporary emergency security check instructions of security check departments such as airports and customs, and is high in comprehensiveness and is capable of flexibly satisfying different market demands of different users."
23,1.0100000000000004e-24,WO2016070187A1,"A setting tool for deploying a downhole tool within a wellbore is described herein. The setting tool uses an in situ non-explosive gas-generating power source to generate high- pressure gas, which drives a mechanical linkage to actuate the deployment of the downhole tool. According to certain embodiments the non-explosive gas-generating setting tool contains no hydraulic stages and may contain only a single piston. The setting tool may be fitted to provide different stroke lengths and can provide usable power over a greater percentage of its stroke length, compared to setting tools using explosive/pyrotechnic power sources. Methods of using a non-explosive gas -generating setting tool to deploy a downhole tool within a wellbore are also disclosed."
27,1.0100000000000004e-24,WO2016045078A1,"An in-site explosive loading truck for an intrinsic safety-type emulsion explosive, wherein the key improvement thereof lies in performing emulsification and sensitization using a static emulsifying machine (12) and a static sensitizing machine (15), an outlet end of the static emulsifying machine (12) is butt-jointed to a conveying hose, the terminal end of a storage and conveying system of the sensitizing machine is connected to the head end of the conveying hose, and the static sensitizing machine (15) is arranged at the terminal end of the conveying hose; and the advantages thereof lie in: the sensitizing machine is provided at the end of the conveying hose and placed into a blast hole along with the conveying hose to perform sensitization in the blast hole so as to form a finished product of emulsion explosive, which avoids the transport of the finished product of emulsion explosive and reduces the safety risk, and on the other hand, the emulsifying machine and sensitizing machine used in the explosive loading truck are both of static structures, such that there is no shear and mechanical friction during the emulsification and sensitization, which reduces the sensitivity and prevents explosions from occurring during the production to ensure the production safety."
63,1.0100000000000004e-24,WO2015140461A1,"The present invention concerns a facility for the in situ production of an explosive product (10) by mixing (a) an emulsion matrix and a gasification reagent, comprising at least a first reservoir (1-1) containing said matrix, and a second reservoir (1-2) containing said gasification reagent, and a first pipe (61) that is at least partially flexible cooperating with a first pump (2-1) and a first valve (V1), suitable for transferring said matrix separately to a first mixer, preferably a first static mixer (7), and - a second circuit (1b) for transferring said gasification reagent comprising at least a second pipe (62) that is at least partially flexible cooperating with a second pump (2-2) and a second valve (V2), suitable for transferring said gasification reagent separately to said first mixer (7), characterised in that said second pipe (62) is disposed entirely inside the first pipe (6), forming a coaxial pipe assembly (6), said first mixing device being disposed inside the first pipe at the downstream end (61f) of same, said second pipe ending just upstream of said first mixer."
64,1.0100000000000004e-24,WO2015062162A1,"Provided are a barrier and explosion-proof composite material used as a filler material inside a reservoir for a flammable and explosive liquid or gas, and a manufacturing process therefor. The barrier and explosion-proof composite material is formed by coiling a stamped stainless steel net and has a honeycomb porous structure. The manufacturing process comprises: rolling a stainless steel ingot into a thin stainless steel sheet, slitting the thin stainless steel sheet into a stainless steel sheet with cutting seams by a die-cutting machine, then shaping and taking up the stainless steel sheet, putting the shaped thin stainless steel sheet into a heating furnace for heat treatment, slitting and rolling the heated stainless steel sheet roll, stretching and extending the net into a stainless steel net, and folding and forming the stainless steel net into a net-like barrier and explosion-proof composite material. The barrier and explosion-proof composite material has the the advantages such as a good thermal and electrical conductivity, a good resistance to acid and alkali corrosion, a high mechanical strength etc."
66,1.0100000000000004e-24,WO2015059900A1,"An induction-heating heating element (3), which is provided with a conducting layer (30) in which an eddy current is induced by a high-frequency magnetic field so as to generate heat and a heat-sealing film (31), comprises a fuse function unit (32) which rises along a radial direction from a planar main portion. The main portion is partitioned into a central portion region (CF), a main heating region (HF), and a periphery region (PF) by a plurality of cut lines (33a, 33e) which cut the conducting layer (30) along circumferential directions, and the fuse function unit (32) has slits (321, 322) formed upon extensions of the cut lines (33a, 33e) which partition the main heating region (HF). The induction-heating heating element (3) is attached to a container main unit (2) so as to be used as an induction heating vessel in which a housed object to be heated is heated by way of an electromagnetic cooker or the like. In such a state of usage, heating efficiency is not impaired during normal use, and it is possible to effectively avoid damage to the container main unit caused by heat when temperature of the heating element rises in a dry boil or the like, as well as to suppress explosive boil of a liquid object to be heated, thereby increasing safety."
67,1.0100000000000004e-24,WO2015148437A1,"A device comprises a reactive semiconductor bridge including a conductive metal, a reactive material, and an overcoat. When a high current passes through the reactive semiconductor bridge, the conductive metal vaporizes into a high temperature plasma. The reactive material is coupled to the conductive metal such that the conductive metal experiences an exothermic reaction to the plasma. When the conductive metal turns to plasma, the overcoat material absorbs at least a part of the exothermic reaction of the reactive material and breaks into a plurality of particles that are propelled away from the bridge. A gap is disposed between the overcoat and a membrane, and an explosive material couples to the membrane. The plurality of particles crosses the gap and penetrates the membrane to ignite the explosive material in response to being propelled away from the bridge."
99,1.0100000000000004e-24,WO2014067244A1,"A device for online-detecting the explosive height of a delay element and automatically rejecting a defective product, comprising a sheave wheel gap feeding mechanism (1), and a punch (2) installed on a punch press; the sheave wheel (3) of the sheave wheel gap feeding mechanism is provided with a plurality of notches (4) annularly arranged thereon as stations; a punch pin (5) is disposed on the punch above a notch. The device further comprises a programmable logic controller, an electromagnetic valve, a cylinder (6), a length measurement sensor (7) fixedly coupled to the punch, and two proximity switches (8, 9) installed on the punch press; the length measurement sensor is located above the notch of the next station of the punch pin; the two proximity switches are disposed longitudinally proximate to the length measurement sensor; both the length measurement sensor and the two proximity switches are connected to the input terminal of the programmable logic controller, and the output terminal of the programmable logic controller is connected to the electromagnetic valve controlling the cylinder; a permanent magnet is fixedly disposed on the piston rod of the cylinder; and the piston rod aligns with the notch of the station of the length measurement sensor. The device has high detection precision and high efficiency, and can greatly reduce labor cost."
101,1.0100000000000004e-24,WO2014173679A1,"The invention relates to a method for operating a weapon system (2), which comprises not only a weapon (3) with a weapon barrel (5) that can be directed laterally and vertically but also a fire control computer (6) and also, in the loaded state of the weapon (3), ammunition (7) that can be programmed by the fire control computer (6), wherein the ammunition (7) comprises a warhead (10) with a programmable igniter that is formed as an explosive projectile, which is ignited in accordance with its programming at a spatially predeterminable point of airburst (12, 14) with respect to a moving target (8) after firing of the ammunition (7). To achieve the effect that the optimum point of airburst (14), and consequently the setting time of the igniter of the programmable ammunition (7), can be determined very accurately even when the target (8) is moving at high speed back and forth from the MBT weapon system (2), the invention proposes also taking into consideration the speed component of the target that is directed towards the weapon for determining the trajectory (13) and ignition time of the warhead (10)."
103,1.0100000000000004e-24,WO2014047260A1,"The present invention relates in general to a pressure discharge mechanism for closed vessels having an internal chamber designed to hold volatile and/or explosive substances in a sealed manner comprised of an at least one eutectic composition and a threaded joint designed to open or vent the closed vessel when the contents of the closed vessel reaches a predetermined temperature while maintaining full structural integrity during normal operation. In one aspect, the closed vessel is a munitions casing which functions as intended under normal operating environments, but then when exposed to extreme temperatures, reduces the munition's high order explosion capability, and is transformed into a safe, low order reaction with significantly less reactive potential. In one aspect, the closed vessel is a transport tanker which should not release substances contained therein. However, if the tanker catches fire, the pressure relief mechanism of the present invention reduces risk of explosion."
104,1.0100000000000004e-24,WO2014121409A1,"The invention relates to a method and a cleaning device (51) for removing deposits in interiors (71) of tanks and systems (70) by means of explosion technology. By means of the cleaning device (51), an explosive, gaseous mixture is provided and caused to explode in order to clean the interior (71). The explosion pressure wave is conducted into the interior (71) via an outlet opening (69) in the cleaning device (51). The explosive mixture or gaseous components thereof are introduced into an accommodating chamber of the cleaning device (51) from pressure vessels (22, 24) at high velocity."
105,1.0100000000000004e-24,WO2014111644A1,"The present invention relates to a modular installation (1) for carrying out a method of manufacturing an explosive emulsion precursor, comprising at least 3 containers: - a first container (100) devoted to the preparation of an aqueous phase comprising a first dissolving tank (110), and - at least one second and/or third container (200, 300), comprising a second tank for preparing the oily phase (210) and a third tank for preparing the emulsion (310), and - at least a fourth and/or fifth container (400, 500) comprising means (410) of supplying heat, and means (510) of supplying electrical energy, and - said first, second and/or third containers (100, 200, 300) being juxtaposed at least along part of one of their walls (100a, 300b, 200b), and provided with openings (170, 370a, 275, 375, 270b) in their walls."
106,1.0100000000000004e-24,WO2014019011A1,An emulsion explosive composition is described comprising an effective amount of an explosive oxidizer material and an alkyl (meth)acrylate copolymer having a long alkyl group chain. The copolymer is present in a self-emulsifying composition which forms the base of the emulsion explosive composition. The copolymer and self-emulsifying composition are used to stabilise an emulsion explosive composition. A method is also provided for stabilising an emulsion explosive composition. The method comprises adding an alkyl (meth)acrylate copolymer to an emulsion comprising an explosive material.
107,1.0100000000000004e-24,WO2014132014A1,"A user-fillable, high explosive-driven wire cutting device for explosive ordnance disposal comprising: a cutting member (20); a wire holder (50) for receiving one or more wires 60,62); and a housing (30,35) for receiving high explosive (72). In use a high explosive detonation is used to propel the cutting member towards the wire holder so as to cut through the wires."
108,1.0100000000000004e-24,WO2014003603A1,"The invention relates to the explosive processing of materials and can be used in compressing powders, creating new materials with unique characteristics, eliciting various reactions in materials resulting in additional energy release, and researching the characteristics of substances under the affect of high pressure. The device for the explosive compaction of materials comprises a cylindrical charge of explosive material, having a unit of the material to be compacted axially positioned in the center thereof, and having a metal liner installed on the external lateral surface of said charge with a clearance therebetween, said liner being equipped with a sheet propellant charge and end detonation wiring, a second analogous end detonation wiring also being provided, wherein the metal liner is designed to provide a detonation excitation phase rate along the lateral surface of the cylindrical charge of explosive material of U=(1.3-1.6)D, where D is the rate of detonation of the charge. Implementing the device in accordance with the proposed technical solution allows the unit of material to be compacted to be loaded with a maximum amount of pressure simultaneously from all directions."
109,1.0100000000000004e-24,WO2015065166A1,"The invention relates to the field of sports equipment, and specifically to multi-functional wrist and hand expander exercisers and to plyometric kettlebells, and can be used as a means for exercising wrist joints, forearms and shoulders, and for the effective execution of various training exercises aimed at a particular development of the core and leg muscles. The technical result is a unique design of the shock plyometric weighted expander which permits the use of high-intensity shock movements through the air and towards targets and makes it possible to execute various amplitude exercises (swings), plyometric exercises and energy accumulations and to develop explosive speed. Furthermore, using the present shock plyometric weighted expander makes it possible to improve neural activation and segmental reflexes and to build up potential and kinetic energy, thus forcing separate groups of muscles to each undergo various contractions (eccentric, isometric and concentric contractions) numerous times. In a first variant, this is achieved in that the shock plyometric weighted expander, including a handle and a connecting element, according to the invention, contains a thickened central element having one weight affixed thereto, the central element transitioning abruptly into upper connecting elements, which are connected to an additional handle, and transitioning abruptly into lower connecting elements, which are connected to a main handle; the thickened central element is located on the same axis as the main handle, and the additional handle is positioned so as to be offset from the axis of the main handle."
110,1.0100000000000004e-24,WO2014059959A1,"The invention relates to an arrangement for monitoring and earliest detection of fire for a plurality of potentially flammable or potentially explosive vessels and/or housings, such as switch and distribution cabinets and electrical engineering apparatus, IT cabinets etc. The invention addresses the problem of developing an arrangement for monitoring and earliest detection of fire for potentially flammable or potentially explosive vessels and/or housings, which for a reasonable system cost can be used as an alternative to the aspirating smoke detectors currently used in the art, for example, in the switch and server cabinets of computer centres (e.g. in banks etc.), and which at the same time ensures a selective monitoring of a substantially higher number of ""monitoring points"" (e.g. server cabinets) that is much cheaper and more precise and also substantially more reliable in respect of false alarms using just one evaluating unit, combined with markedly reduced expenditure on production, installation, servicing and maintenance, high versatility and high availability, even during servicing and also during work to extend the overall system. The arrangement according to the invention for monitoring and earliest detection of fire for a plurality of potentially flammable or potentially explosive vessels (1) and/or housings using laser detectors and/or multi-criteria smoke detectors (2) is characterised inter alia in that all smoke detectors (2) used for monitoring are connected to one another via a ring bus (18), and in that the smoke detectors (2) used in the arrangement are arranged in pairs, either in a duo-detector module (3) or in two mono-detector modules (4) associated with one another, and are always interconnected in two-detector dependency, and in that said duo-detector modules (3) and/or mono-detector modules (4) arranged in each of the vessels (1) to be monitored at the locations significant for fire detection are connected as bus participants via a ring bus (18) to an evaluating unit (19) undertaking the energy supply of the bus system."
112,1.0100000000000004e-24,WO2014072633A1,"The present invention concerns a solid explosive, containing a solid explosive energy charge in a novel type of binder. Said binder is a geopolymeric mineral binder cured by polycondensation. The present invention also concerns a method for obtaining said solid explosive and implementing same in a simple manner that consumes little energy. Said solid explosive is particularly suitable for high temperature deep drilling."
115,1.0100000000000004e-24,WO2013169135A1,"The present invention relates to power engineering, in particular to a method for indefinite accumulation and production of industrial electrical energy both from alternative sources, including energy from explosive substances and chemical reactions, and from surplus energy of power-supply systems. The essence of the invention consists in that energy from alternative sources in the form of compressed air, or gas liberated during an explosion reaction, is accumulated in an underwater tank joining movable units of a system of two oppositely directed block and tackle units reeved with ropes made from polyamide fibres, with the free ends being joined. The block and tackle units are vertically extended in an aqueous medium between supports of immovable rings of an above-water tank and a weight (ballast), and are joined to the movable units via the accumulating tank. Energy from the alternative sources in the form of compressed air or gas accumulates in a fixed braking system at a low point, connecting the movable units, of the bell-shaped accumulating tank, and a buoyancy force is produced in the latter. When the braking system is released, the tank, which can move vertically in the system, begins to move under the action of the buoyancy force or potential energy of its own weight, which results in the ropes running from one block and tackle unit over to the other, at a force equal to the acting force, which is divided by the reeving rate and multiplied by carrying out displacement of the tank at the reeving rate, from which electrical energy is produced."
117,1.0100000000000004e-24,WO2013165539A1,"A shaped charge having a charge case and liner with an outer layer and an inner layer. The liner is a generally hollow frustoconically shaped member with an open end and a closed end, where the closed end of the liner inserts into an opening in the charge case. An explosive is provided between the liner and the charge case. The inner layer of the liner includes a higher density material than material used for forming the outer layer."
118,1.0100000000000004e-24,WO2013164514A1,"In a buoyant power plant, compressed air (4) generated by a bellows device (11), steam generated by solar heat, or the exhaust or explosion gas (7) from a combustion engine has been led to the buoyant compartment (1 ) of a buoyant belt of a buoyant power plant (8). The air gap (21 ) of a solar heat cell features a solar electricity panel. Compressed air produced by a stopping device equipped with bellows (11 ) or a solar pressure cell for a vehicle, such as a car, train or aeroplane, or a lift runs the buoyancy engine (8) of a buoyant power plant without fuel. In high-efficiency power plants (8), biofuel, for example, is used as the explosive fuel, and the highly compressed air required for an explosion is produced with a bellows device (11) for a vehicle or an air compressor. The efficiency ratio is relatively good. The high-pressure gas (7) is led into a buoyancy engine (8). The explosion takes place in a separate explosion chamber or buoyant compartment (1). The buoyant compartment (1) of a buoyancy cylinder may feature a sealed wall (7) that increases the buoyancy power and rate of a buoyant power plant. A buoyant compartment (1 ) may be formed of a cylinder and inelastic film, or a box with stiff wall sheets that are equipped with joints and turn to the direction of movement for descending. A stopping device equipped with bellows (11) placed on a motorway braking lane, a lorry loading area, an aeroplane landing runway or a local train station produces compressed air (4) to a buoyant power plant (8) built in the vicinity. A bellows brake device (11) halts lifts smoothly on each floor, and the compressed air (4) is led to a nearby buoyant power plant (8) through pipes (6)."
119,1.0100000000000004e-24,WO2013162490A1,"Methods and apparatus are presented for a ""disappearing"" perforator gun assembly. In a preferred method of perforating a well casing, inserted into the well casing is a tubing conveyed perforator having an outer tubular made from a metallic glass alloy having high strength and low impact resistance. An inner structure is positioned within the outer tubular and holds one or more explosive charges. Upon detonating the explosive charges, the outer tubular is fragmented. The inner structure is preferably also substantially destroyed upon detonation of the one or more explosive charges. For example, the inner structure can be made from a combustible material, corrodible, dissolvable, etc., material. A disintegration-enhancing material is optionally positioned between the outer tubular and the inner structure. Additional embodiments are presented having gun housings which dematerialize upon detonation of the charges."
92,1.0100000000000004e-24,WO2014101347A1,"A cultural relic construction security lighting system, comprising a special light source (1) to emit high illumination light, a fiber optical filter coupler (2) which is connected with the special light source (1) to filter out the infrared and ultraviolet spectrum, a light transmission optical fiber (3), and a scattering tail part (4) which is connected with the fiber optical filter coupler (2) by the light transmission optical fiber (3). After the light emitted by the special light source is filtered by the fiber optical filter coupler (2), the light emitted by the special light source (1) is transmitted to the scattering tail part (4) through the light transmission optical fiber (3), and the light wavelength is concentrated in 585nm-750nm. The lighting system, which is not only fit for artificial lighting for cultural relic construction but also fit for artificial lighting for flammable and explosive areas, has a high energy conversion rate, high luminosity for the scattering tail part, no electric energy from the lighting lines or the scattering tail part (4), no infrared or ultraviolet radiation, and fewer overlapped wavebands for the spectrum and the insect phototropism spectrum. The system has the function of detection and fire prevention, and can monitor the special light source (1) at any moment in order to ensure normal work."
91,1.0100000000000004e-24,WO2015007698A1,"The invention relates to a method for producing butadien from n-butenes, having the following steps: A) providing an n-butene-containing feed gas flow a; B) supplying the n-butene-containing feed gas flow a and an oxygen-containing gas to at least one oxidative dehydrogenation zone and carrying out an oxidative dehydrogenation of n-butenes into butadiene, a product gas flow b being obtained containing butadiene, non-converted n-butenes, steam, oxygen, low-boiling point hydrocarbons, high-boiling point auxiliary components, optionally carbon oxides, and optionally inert gases; Ca) cooling the product gas flow b by brining the product gas flow into contact with a coolant and condensing at least some of the high-boiling point auxiliary components; Cb) compressing the remaining product gas flow b in at least one compression stage, wherein at least one aqueous condensate flow c1 and a gas flow c2 containing butadiene, n-butenes, steam, oxygen, low-boiling point hydrocarbons, optionally carbon oxide, and optionally inert gases are obtained; Da) separating non-condensable and low-boiling point gas components comprising oxygen, low-boiling point hydrocarbons, optionally carbon oxide, and optionally inert gases as a gas flow d2 from the gas flow c2 by absorbing the C4 hydrocarbons comprising butadiene and n-butenes in an absorption agent, an absorption agent flow loaded with C4 hydrocarbons and the gas flow d2 being obtained, and Db) subsequently desorbing the C4 hydrocarbons from the loaded absorption agent flow, a C4 product gas flow d1 being obtained. The invention is characterized in that a methane-containing gas flow is additionally supplied at at least one point in the method section comprising the steps B), Ca), Cb), and Da) in such quantities that the formation of an explosive gas mixture in step Da) is prevented."
89,1.0100000000000004e-24,WO2014117061A1,"A charge assembly for incorporation into a downhole tool to induce pressure at an interior of the tool during a downhole application. The assembly includes a reactive powder metals that is particularly configured of a reaction rate slower than that of a high energy explosive directed at the application. Thus, upon triggering of the explosive and downhole application in a high pressure well environment, reaction of the powder metals may serve to substantially reduce any pressure differential at the tool. As such, shock related damage due to sudden introduction of pressure differential wave to the tool may be minimized."
75,1.0100000000000004e-24,WO2015009749A1,"In disclosed explosive units for use in a wellbore, the casing can include a tubular outer body comprising grooves, pockets, or other variances in thickness that create stress concentrations that promote shear and tensile fragmentation instead of ductile expansion of the casing, which can negatively impact permeability of a wellbore. In other embodiments, the casing can comprise non-ductile and/or reactive material which responds to explosive or high temperature loading by brittle failure, disintegration, melting, burning, and/or chemically reacting with the energetic materials and/or the borehole environment. Such embodiments can enhance the permeability of the wellbore after detonation."
68,1.0100000000000004e-24,WO2015054286A1,"A composition for use as rock dust is disclosed. The composition may include an inorganic particulate material treated with at least one surface treatment. The surface treatment may include at least one of a fatty acid, a salt thereof, or an ester thereof, silicone oil, silane, or siloxane. Also disclosed is a composition that may include coal dust and mine rock dust including a inorganic particulate material treated with at least one a fatty acid, a salt thereof, or an ester thereof, silicone oil, silane, or siloxane. The mine rock dust may be sufficient to render the coal dust explosively inert. A composition may include a mine rock dust that may pass 20-L explosibility test or may pass ASTM E1515 explosibility test. A composition may include a mine rock dust that may have a dispersion greater than or equal to about 0.1 % by weight."
69,1.0100000000000004e-24,WO2015043291A1,"A cooperative blasting charge structure comprises an industrial explosive (3) and two detonating devices (2) that are symmetrically disposed in the industrial explosive (3) or on an outer wall of the industrial explosive (3). The detonating devices (2) are detonating cores or detonating cords. The industrial explosive (3) is an explosive without detonator sensitivity or with detonator sensitivity or is a bulk explosive. The industrial explosive (3) is wrapped by a film or paper to form a cartridge, and a detonator is disposed inside the industrial explosive (3), or the industrial explosive (3) is connected to a detonating bullet. The exterior of the industrial explosive (3) further comprises a tubular shell (1), the two detonating devices (2) are fixed by using plastic caps at the two ends of the shell (1), and the two detonating devices (2) are abutted to an inner wall of the shell (1) and fixed onto the inner wall of the shell (1) or an outer surface of the cartridge. The cooperative blasting charge structure is convenient in charge, high in safety and operability and low in cost."
71,1.0100000000000004e-24,WO2015032217A1,"The present invention relates to an application of polyoxometallate with good water solubility in the preparation of disinfectant for sterilizing and removing formaldehyde. Provided is a sterilizing and disinfecting system utilizing oxygen in the air as an oxidizing agent, killing microorganisms via catalysis and oxidation, and particularly suitable for an air purification system. While constantly introduced into the air, the disinfectant can be used for a long time, has no need for antiviral drugs or peroxide having potential safety hazard, and does not use irritant substances containing halogen or alcohol having explosive hazard. Without using precious metals, the disinfectant system is easy to prepare and has low cost, does not cause secondary pollution, and has good application prospects."
72,1.0100000000000004e-24,WO2015069342A2,A system for detecting explosive materials. The system includes radiated high power electromagnetic radiation at one or more frequencies in the millimeter wave spectrum or above to interact with a sample and be reflected therefrom. The system also includes at least one electromagnetic sensor to measure emissions at harmonic frequencies and characteristics unique to one or more explosive materials. The system also includes a processor to collate and maintain a lookup table to identify specific explosive material types.
73,1.0100000000000004e-24,WO2015010521A1,"A life buoy apparatus comprises an air cushion (1), a gas generator (2), an igniter (3), a water level sensor (4), and a controller (5). The air cushion (1) is connected to the gas generator (2). The gas generator (2) is connected to the igniter (3). The controller (5) is provided with a control line connected to the igniter (3) and the water level sensor (4). The life buoy is disposed in furniture (9). When a flood occurs, the controller (5) controls the igniter (3) to ignite; the igniter (3) ignites explosive in the gas generator (2); gas is generated after the explosive in the gas generator (2) explodes; the gas is filled in the air cushion (1) by the gas generator (2); and the life buoy is ejected from the furniture (9); and accordingly, a water life buoy apparatus is provided in time for persons who escape, and casualties caused by the flood are reduced or prevented."
74,1.0100000000000004e-24,WO2015010520A1,"A lifebuoy comprises an air cushion (1), a gas generator (2), an igniter (3), a water level sensor (4), and a controller (5). The air cushion (1) is connected to the gas generator (2). The gas generator (2) is connected to the igniter (3). The controller (5) is provided with a control line connected to the igniter (3) and to the water level sensor (4). The lifebuoy is disposed in furniture (9). When a flood occurs, the controller (5) controls the igniter (3) to ignite; the igniter (3) ignites an explosive in the gas generator (2); gas is generated after explosion of the explosive in the gas generator (2); the gas is fed into the air cushion (1) by the gas generator (2); the lifebuoy is ejected from the furniture (9). A water lifebuoy apparatus is thus provided in time for persons who escape, and casualties caused by the flood are reduced or prevented."
78,1.0100000000000004e-24,WO2014189167A1,"A gas generating agent for an inflator is an explosive composition required for expanding an airbag to protect passengers when a car accident occurs. An electrical signal detected by a sensor due to a car crash may cause the ignition and combustion of an igniter, an ignition charge, and a gas generating agent of the inflator in order. Gases and a high-temperature melting compound generated by the combustion of the gas generating agent are cooled and filtered through a filter to expand the airbag. In order for the high-temperature melting compound to be effectively cooled and filtered through the filter, the high-temperature melting compound must be converted into slag. In the present invention, by converting the high-temperature melting compound into the slag by using zeolite [Na4Al4Si4O25H18] or dolomite [CaMg(CO3)2] as a slag forming agent, and allowing an amount of combustion residuals discharged into the interior of the airbag during the operation of the inflator to be equal to or less than 1g, which is a standard value specified in USCAR-24, damage to the airbag can be prevented and passengers can be effectively protected."
88,1.0100000000000004e-24,WO2014126306A1,"According to the present invention, a tent consisting of a frame and an outer layer covering the frame is provided with an alarm including: a speaker fastened to the frame by a fixing bracket in the inside of the tent; an electric cable connected to the speaker for generating electricity by means of the standard reduction potential of an oxidation-reduction reaction; a sensor connected to the electric cable and having a sensing paper extended downward for absorbing water to move electrons; and a fixing part attached to one side of the sensor and having an adjustable length, wherein the fixing part is arranged near a valley so that the sensing paper is positioned higher than the water level of the valley. Thus, the alarm is portable and readily mounted in the tent, enabling people to prepare for a flood when camping in a valley or an area dangerous because of a possible flood, and so brings forth explosive sales."
79,1.0100000000000004e-24,WO2014188967A1,"The present invention provides a pile head processing method that has high work efficiency and can suitably demolish and remove excess concrete from a pile head. An in-situ cast piling (1) is constructed by erecting a rebar cage (25), in which a CD tube (31) is installed near a main reinforcement (7) in a spiral manner, into a hole (2) and then filling with concrete. Then a charging hole (9) is drilled horizontally from a side face to the interior at a boundary face (5) between the excess concrete (3) of the pile head exposed above the surface and the structural concrete (27) under the same, and the hole is charged with a non-explosive demolition agent (15). Moreover, at the excess concrete (3), the CD tube (31) is charged with a linear explosive as a demolition agent (36), and a charging hole (37) is drilled in a portion more to the interior than the main reinforcement (7) and is charged with a linear explosive as a demolition agent (38). After wrapping the periphery of the excess concrete (3) with a sheet (40) and a wire (41), the non-explosive demolition agent (15) and the demolition agents (36, 38) are demolished in order. After the excess concrete (3) is vertically separated from the structural concrete (27) at the boundary face (5), the separated excess concrete (3) is fragmented."
80,1.0100000000000004e-24,WO2016066882A1,"The focus of the invention is a layered structure of high temperature fuel cell system, each fuel cell in the fuel cell system comprising an anode side (100), a cathode side (102), and an electrolyte (104) between the anode side and the cathode side, the fuel cell system comprising the cells in cell stacks (103), air feed-in ducting (120) for feeding air to the cell stacks (103), fuel feed-in ducting (122) for feeding fuel to the cell stacks (103), an afterburner (123) for performing burning of residual gas from the anode side (100), and the fuel cell system comprising potential sources (131) of leakage of explosive gas. The layered fuel cell system structure comprises at least channeling (200) of an exhaust gas containing oxygen, and an ejector structure (127) as nested layers, the ejector structure (127) being innermost, and said ejector structure comprises motive flow nozzle ( 117), suction channeling (150), discharge channeling (151) and a mixing portion (153), said ejector suction channeling being in restricted fluid communication with said channeling (200) of exhaust gas containing oxygen, and the layered fuel cell system structure comprises reactant channeling (105) from anode side (100) outlet to the ejector suction channeling (150) being contained within structures conveying cathode gas."
81,1.0100000000000004e-24,WO2014172775A1,"With explosive penetration of portable electronic devices (PEDs) recent focus into consumer EEG devices has been to bring advantages including localized wireless interfacing, portability, and a low-cost high-performance electronics platform to host the processing algorithms to bear. However, most development continues to focus on brain-controlled video games which are nearly identical to those created for earlier, more stationary consumer EEG devices and personal EEG is treated as of a novelty or toy. According to embodiments of the invention the inventors have established new technologies and solutions that address these limitations within the prior art and provide benefits including, but not limited to, global acquisition and storage of acquired EEG data and processed EEG data, development interfaces for expansion and re-analysis of acquired EEG data, integration to other non-EEG derived user data, and long-term user wearability."
82,1.0100000000000004e-24,WO2014170962A1,"Engine starting performance at the time of starting an engine by ignition start is enhanced. When a cylinder in the expansion stroke following ignition start is in a state enabling the production of high explosive torque, ignition start can be performed for the cylinder in the expansion stroke. Namely, when the state is such that high explosive torque can be produced even if the cylinder in the expansion stroke is combusted first, the cylinder in the expansion stroke is combusted first. On the other hand, in a state where the oxygen concentration in the cylinder in the expansion stroke is decreased, the cylinder in the expansion stroke is not combusted first. Instead, another cylinder other than the cylinder in the expansion stroke is combusted first. In this way, the cylinder in the expansion stroke is combusted after achieving the state where high explosive torque can be produced in the cylinder in the expansion stroke."
