,Frequency,Pnumber,Abstract
2,4.265402843601897,CN205920569U,"The utility model discloses a single chip microcomputer control's intelligent locking device, the device is including host system, monitoring module, communication module, five big modules of alarm module and electronic lock module, host system include STM32F103 controller, key entry, liquid crystal display, memory chip, the monitoring module include temperature transducer ware, infrared sensor, smoke transducer, AD converter, communication module include GSM module and bluetooth module, alarm module include bee calling organ and light emitting diode, electronic lock module include relay and electronic lock. This device can be realized the key entry password and realize the switch lock to having outage password protection function, when forgetting that it realizes distance control switch lock far away to take the key can the bluetooth of the mobile phone function to realize nearly distance control switch lock and short information of cell phone, and can acquireing tame moderate temperature, smog concentration, someone state whether in real time, it can pronunciation and the flowing water lamp scintillation is reported to the police and meeting automatic send SMS to householder mobile phone alarm to exceed limit value warning circuit when temperature, smog concentration."
96,4.245283018867925,CN202736183U,"The utility model discloses an intelligent projection electronic board game device. The device is characterized by consisting of a board top, a projector positioned above the board top, a host computer, a speaker, multiple groups of body induction sensors, a radio frequency card and an RFID (radio frequency identification) inductive device, wherein the body induction sensors are arranged on the parts,, corresponding to the operation buttons displayed on the image of the projector, of the board top; the typical structure of the radio frequency card is a standard 13.56M non-contact card or 2.4G high-frequency card; and the card has encryption and data partition functions, and information in the card represents properties, specific shortcut operation or private information of a player. The intelligent projection game board is provided with an infrared sensor interface and a wireless remote controller interface, so that a user can play games through a mobile phone with a WIFI (wireless fidelity) and/or bluetooth function. The utility model also discloses a multi-player interaction projection board which is integrated with the host computer, the projector and the infrared sensors and comprises the radio frequency card and body inductors."
16,4.216867469879519,CN205594359U,"The utility model relates to a monitoring device field, concretely relates to computer lab environmental monitoring device, including wireless sensor, display, intelligent control equipment, alarm, timer, infrared imager, infrared imager formation of image is shown by the display that someone mode on duty and unattended mode are set for to the alarm, takes place when unusual alarm in the singlechip start control room under someone mode on duty, by display display abnormity data, takes place when unusual the singlechip and send a signal the alarm of start -up cell -phone for administrator's cell -phone under unattended mode to send exception data, the utility model discloses supporting unattended mode, practicing thrift the work resource, can look over the interior distribution of temperature of computer lab at any time, discovery in time is unusual, improves computer lab factor of safety, and reduced temperature is to electronic equipment's influence."
95,4.186046511627906,CN202745589U,"The utility model discloses an intelligent car window control system, comprising a main control module in communication connection with a driving computer. A wireless communication module, an inductor module, a sensor module and a car window motor driving module are respectively connected with the main control module in a communication manner. With the adoption of the intelligent car window control system provided by the utility model, a car owner can slightly open a car window securely for ventilation after departing; and the car owner can not worry about that internal car can be wet even in raining days, so that a car becomes intelligent and humanized. According to the intelligent car window control system, an infrared alarming device is mounted on a scuttle, so that the security as the scuttle is forgotten to be closed can be improved through short messages of a GSM (Global System for Mobile Communication) module and the alarming of a high-volume horn. The control system can be simply integrated in a former automobile electronic control system, and the conventional car window control system can be individually improved, so that the intelligent car window control system is convenient, practical and low in cost."
85,3.947368421052632,CN203352885U,"An energy-saving intelligent lighting control device can control an indoor lighting device to open or close based on indoor brightness and whether a human being is in a room. The lighting control device comprises an environment brightness acquisition module, a human body signal acquisition module, a main control module, and a switch control module. The environment brightness acquisition module comprises a photosensitive resistor and a comparator, and is used for collecting indoor brightness data and comparing the indoor brightness data with a preset value; the human body signal acquisition module comprises a heat release human body infrared sensor and is used to judge whether a human being is in the room, and generates a human body signal if the human being is in the room; the main control module is connected with the environment brightness acquisition module and the human body signal acquisition module, is used to activate the environment brightness acquisition module according to the human body signal, and generates a control signal according to a comparison result between the brightness data and the preset value; and the switch control module comprises a plurality of electronic switches, is connected with the main control module and the lighting device, and control the lighting device to open and close according to the control signal."
9,3.930131004366813,CN106296842A,"The invention provides an expressway toll collection system based on Bluetooth communication, which belongs to the technical field of traffic control and toll collection methods. The system comprises a mobile intelligent terminal, an expressway toll collection device, vehicle licence plate acquisition and recognition devices arranged at the entrance and the exit of the toll station, and a supporting platform arranged at the rear end of the network, wherein the mobile intelligent terminal is provided with an App client, a Bluetooth module, and a network module; the expressway toll collection device is provided with an iBeacon, an infrared sensor, a Bluetooth module, a central processing unit, a network module, an encryption and decryption module, and a storage module; and the supporting platform is used for providing vehicle legality information and generating an electronic bill when the vehicle enters the toll station, and also serves as an online payment platform. By using the Bluetooth modules, transmission of wireless data between the expressway toll collection device and the mobile intelligent terminal is realized through the Bluetooth, the system of the invention has the advantages of a high vehicle passing rate, accurate charging, a wide App client applicable model range and the like, and the user experience is enhanced."
131,3.8961038961038965,CN2229387Y,"The utility model relates to an intelligent multi-function anti-theft alarming device, which is composed of an infrared remote-control part, a main control part and a radio paging part, wherein, the main control part comprises a micro vibration sensor, a reception driving circuit, a high-voltage generation circuit, an electronic switch circuit of electrical source, an alarming circuit, etc. When theft occurs, the main control part can automatically cut off an ignition loop of an automobile to start the alarming, radio paging and high-voltage generation circuits, and the utility model can carry out paging to an owner of the automobile when carrying out alarming at the same time. The utility model has the advantages of reliable performances, complete functions and safety use, and can also be applied to other occasions which need anti-theft alarm and self-defense besides the automobiles."
98,3.738317757009345,CN102817524A,"The invention discloses an intelligent car window control system which comprises a master control module in communication connection with an ECU (electronic control unit), wherein the master control module is respectively in communication connection with a wireless communication module, an inductor module, a sensor module and a car window electromotor driving module. According to the intelligent car window control system disclosed by the invention, after a car owner leaves, a small quantity of windows can be opened boldly to ventilate, the car owner does not need to worry about that the inside of the car is soaked, so that the car is more intelligentized and humanized. According to the control system, under the condition that a skylight is forgotten to close, the safety is improved by a GSM (global system for mobile communications) module short message and a high-loudness horn for alarming via an infrared alarm device installed on the skylight. The control system can be simply integrated into the original electronic control system of the car, and the existing car window lifting control system can be also independently refitted. The intelligent car window control system is convenient and practical and is low in cost."
130,3.723404255319149,CN2337538Y,"The utility model relates to an intelligent bin level measuring instrument. The intelligent bin level measuring instrument comprises an executor, a monitor, a probe and an instrument. Infrared sensing structure and electronic switch structure are adopted by the intelligent bin level measuring instrument to monitor. Monolithic microcomputer technique is used to intelligently control the material level measuring course. The executor is composed of a motor and a driving device. The executor is used to drive the probe to probe or reclaim the material level according to instruction. The monitor is composed of a strain sensor and a contact sensor. The monitor is used to monitor the operating conditions of the probe and provide detecting and judging data for the instrument. The probe is a heavy hammer-typed probe. The probe is used to track and detect the material height of bins according to instruction. The instrument is composed of a microprocessor, an amplifier, and an A/D converter. The instrument is used to process the data sent by the sensors and control the probe."
88,3.669724770642202,CN103338557A,"The invention provides an energy-saving intelligent illumination control device and method. The energy-saving intelligent illumination control device controls opening or closing of indoor illumination devices via indoor brightness and existence of people, and comprises an ambient brightness acquisition module, a human body signal acquisition module, a main-control module and a switch control module, wherein the ambient brightness acquisition module comprises a light dependent resistor and a comparator, and is used for collecting indoor brightness data, and comparing the indoor brightness data with a preset value; the human body signal acquisition module comprises a pyroelectric body infrared sensor, and is used for judging whether people is in a room, and generating a human body signal if people is in the room; the main-control module is connected with the ambient brightness acquisition module and the human body signal acquisition module, and used for activating the ambient brightness acquisition module via the human body signal and generating a control signal as per the compared result of the brightness data and the preset value; the switch control module comprises a plurality of electronic switches which are connected with the main-control module and illumination devices, and controls the on-off state of each illumination device via the control signal."
1,3.619909502262444,CN205959261U,"The utility model relates to a safety protection management and control device in electric power high -pressure experiment room specifically is high -pressure experiment room intelligent security management and control device. The problem of current high -pressure experiment room lacks safety protection management and control system is solved. Include response automatically -controlled door unit, fingerprint face identification access controller, the high -pressure protection controller ware constituteed by the automatically -controlled door that is equipped with the electromagnetism mortise lock on it, automatic door machine control ware and driving system, high pressure protection controller ware includes binary counter, latch and MCU, and wherein the output of latch is continuous with MCU's input, still including the switch door sensor that is used for detecting the automatically -controlled door switching, settle in the infrared pair of mirror detector in the microwave, the multi - function expansion ware that are used for surveying human motion in high voltage examination district. MCU's output still is connected with LED screen and electronic police. The utility model discloses a high -pressure experiment room provides reliable security protection management and control, has solved the safety problem of high -pressure experiment room, can effectively avoid equipment to damage and personal damage accident."
48,3.4482758620689657,CN104941072A,"The invention provides an intelligent remote control LED (light-emitting diode) vaginal instrument which comprises a vaginal instrument body and a remote controller. The vaginal instrument body comprises an LED component, a quartz cover, a fixing part, a vibration device, a control circuit, an operating display module, a sealing component, a timer, a heating component, a temperature sensor, a wireless transmitting and receiving module, a power supply, a charging circuit, an interface, a shell and a protection sleeve. The LED component comprising a plurality of ultraviolet, infrared, visible light or white light emitting diodes is positioned in the quartz cover, both the LED component and the quartz cover are fixed on the fixing part, and the remote controller comprises a wireless transmitting and receiving module, an operating display component, a power supply and an electronic circuit. The vaginal instrument is characterized in that the remote controller and the vaginal instrument body realize wireless communication through the operating display component, the electronic circuit and the wireless transmitting and receiving modules, so that all working states of the vaginal instrument are displayed, and a temperature control function, a vibration function, a timing function and a prompting function of the vaginal instrument body are realized through the control circuit, the heating component, the temperature sensor, the vibration device and the timer. A wireless remote control function and the temperature control function are added based on a traditional vaginal instrument, comfort of a user is improved by humanized design, and the vaginal instrument is more convenient to operate."
56,3.3613445378151257,CN204252241U,"The utility model discloses an intelligent closestool capable of automatically replacing a cover of sanitary ware. The intelligent closestool capable of automatically replacing the cover comprises a closestool base, a sitting ring base and a sitting gasket arranged on the sitting ring base, wherein an installation platform is arranged on the surface of the rear portion of the closestool base, a low-voltage power source, a master control board, a flip device, an automatic water spraying mechanism, a water path mechanism, an automatic cover replacing mechanism and an infrared sensor are installed on the installation platform, and a switch device is further arranged on one side of the closestool base. An electronic structure and a mechanical structure are combined, full intelligence is realized, the skin of a user is completely isolated from the sitting gasket, cross infection of pathogenic bacteria caused by direct contact is avoided, it is guaranteed that the closestool is hygienic and clean every time a user uses the closestool, the traditional toilet habits that a user wipes the closestool and squats on the closestool are changed, and injuries to the human body caused by pathogenic bacteria and stains on the sitting gasket are thoroughly eradicated. An automatic constant temperature heating system operates to reach the temperature comfortable for the human body and is safe and stable."
100,3.2679738562091503,CN102760272A,"The invention discloses an RFID (radio frequency identification device)-based supermarket shopping system, which includes an electronic tag, a hand-held card reader, a fixed card reader, a detection card reader, a card swiper, a manual settlement module, a wireless communication module, an infrared detection sensor, a system terminal, a control circuit and an alarm; a commodity information data base is established through the radio frequency identification technology so as to form an intelligent management system; the system realizes the payment with a China Union Pay Card at any time for consumers, and relieves the consumers from queuing up for payment; and moreover, through the penetrability of the radio frequency identification technology, real-time monitoring can be carried out, the commodity can be prevented from being stolen, and the working efficiency is greatly improved."
111,3.2258064516129035,CN201936010U,"A rear-end collision prevention alarm system for automobiles comprises a single chip microcomputer, a distance measuring sensor and an alarm, and is characterized in that the distance measuring sensor consists of a laser distance measuring probe and a signal acquisition processing device, the laser distance measuring probe includes a laser transmitter (2), an optical system and a laser receiver (9), and the distance measuring optical system (4) is arranged on the outer sides of the laser transmitter (2) and the optical system and the laser receiver (9). Compared with ultrasonic and infrared distance measuring equipment, the rear-end collision prevention alarm system is fast in response time, high in interference resistance, less in environmental and climate effect and precise in measurement. The rear-end collision prevention alarm system for automobiles is an intelligent information electronic product integrating sound, light and electricity, can be mounted and used without changing the structure of an original automobile, and is small in size and easy for mounting operation."
66,3.1674208144796383,CN204013611U,"The utility model provides a dairy cattle farm wireless monitoring system based on the Internet of Things. The dairy cattle farm wireless monitoring system based on the Internet of Things comprises a passive electronic label RFID module, an ultrahigh-frequency RFID read-write device, a non-contact type infrared temperature measuring module, an environmental information sensing module, a gateway module, a plurality of wireless communication nodes, a remote server and a user terminal. According to the dairy cattle farm wireless monitoring system based on the Internet of Things, on the basis of application of integration of a sensor for the Internet of Things and Zigbee wireless communication technologies, many limiting factors such as high power consumption, long time delay, management lagging behind, unguaranteed security and the like of a traditional management mode are overcome; a traditional dairy cattle cow mode is changed into an accurate management mode of which the center is an information network, and animal husbandry production can be automated, networked and intelligentized; the dairy cattle farm wireless monitoring system based on the Internet of Things is intelligent and simple and is low in cost; the dairy cattle farm wireless monitoring system is easy to extend and manage and is convenient to use."
58,3.157894736842105,CN204280940U,"The utility model relates to an intelligent elevator capable of automatically cancelling landing stop and automatically alarming in case of a trapped person. The elevator comprises a control device having a 3G communication module, a pressure induction module, an elevator main control unit, an electronic display, an elevator information collection module. The elevator belongs to the field of elevator intelligent control. The elevator is additionally provided with an elevator residual effective payload amount and pressure induction systems in and out of the elevator car on the basis of the common display, so as to prevent the conditions that the elevator stops and nobody comes in, the elevator is full but still stops, the elevator runs while being empty and stops without a call, and a person is trapped in the elevator and fails to alarm. The elevator utilizes the pressure sensor to overcome the defect that an infrared probe has a detection blind area, saves time of passengers, improves operation efficiency of the elevator and rescue efficiency, reduces mechanical wearing and reduces fault rate."
120,3.0042918454935625,CN101430128A,"The invention relates to an energy-saving and temperature-limited intelligent remote controller for an air conditioner, and the remote controller has the functions of limiting temperature and saving energy. Temperature limit can be optionally adjusted by a customer according to customer requirements. A pyroelectric infrared sensor is arranged on an energy-saving controller, and the air conditioner is turned off if the range of the air conditioner is detected to have no person. A precision temperature sensing head arranged in the remote controller can detect indoor temperature at any time when a temperature controller arranged in the air conditioner is abnormal; and the temperature control range of the air conditioner can be corrected according to the temperature detected by the remote controller when an indoor measured value greatly differs from a controlled temperature value.; An infrared remote control emitter B is additionally provided for controlling the energy-saving and temperature-limiting remote controller in a secondary remote control manner when the structure of the remote controller is of a wall-mounted type and hands of a person is unreachable. Three infrared transmitting tubes are adopted and arranged in a matrix manner, and jointly cover an entire front planar range. The remote controller and a telephone or the remote controller and an electronic clock, a perpetual calendar and a hanging clock are arranged in a device."
42,2.9702970297029703,CN204862247U,"Take intelligent crib of anion device, its characterized in that: including cabinet base (1), bed board (2) and setting are in bed board (2) guardrail (3) all around, bed board (2) upper surface from bottom to top is equipped with electronic scale (4) and takes humidity transducer cushion (5), guardrail (3) medial surface upper portion of bed board (2) certain one side is equipped with protection baffle plate (7) of far -infrared heating pipe (6) and two and far -infrared heating pipe length such as (6), two protection baffle plate (7) lie in the below of going up of far -infrared heating pipe (6) respectively, guardrail (3) the medial surface that leans on head of a bed side is equipped with display screen (8), anion generator (9) and towards anion generator's (9) miniature fan (10), the medial surface of all guardrails (3) is equipped with a plurality of intelligent inductor (11); that distribute around bed board (2) equidistance, intelligence inductor (11) integration has temperature and humidity sensor, the sound sensor, the vibrations sensor, display screen (8) back is inlayed and is equipped with the controller of taking WIFI communication module, electronic scale (4) are connected respectively to the controller, cushion (5), far -infrared heating pipe (6), display screen (8), anion generator (9), miniature fan (10) and intelligent inductor (11)."
132,2.9268292682926833,CN2617890Y,"The utility model relates to an invention of safety-aggression intelligent casting-net-mode anti-riot system which comprises a capture unit main body and a capture unit shell. An electronic-control roller-curtain side-hung door arranged on one side of the capture unit main body is controlled by an electromagnetic door buckle arranged on the capture unit shell. A capture net box is arranged in the capture unit shell. A high strength capture net is arranged in the capture net box. A detecting sensor of detecting the correct open state of the roller-curtain door is arranged in the capture unit shell to control a launcher. The launcher is powered by a pulsed high-voltage power supply arranged in the capture net shell. An infrared detector is arranged on the lateral of the capture unit shell, which transmits the signals detected to a control unit via wires. The utility model has the advantages of simple structure, convenient use and high reliability. Meanwhile, the utility model can deter criminals, delay the escape time and gain valuable time to capture criminals. As a result, the utility model is an effective security-precaution device for financial/securities/jewelry department or other important departments."
119,2.8571428571428568,CN201302255Y,"The utility model relates to an energy-saving and temperature-limit intelligent air-conditioner remote control which has the functions of energy saving and temperature limit. The limited temperature can be freely adjusted according to the requirement of customers. A heat-release infrared sensor is assembled on an energy-saving controller for detecting that whether persons exist within the scope where an air conditioner is located, if no person exists within the scope, the air conditioner is closed. When a temperature controller in the air conditioner works abnormally, a precise temperature sensing head in the remote control can detect the indoor temperature at any time; when the indoor measured value is obviously different from the temperature value to be controlled, the temperature control scope of the air conditioner can be corrected according to the temperature detected by the remote control. The structure of the remote control is designed into the wall-hung type, when people can not reach the remote control, a secondary remote control can be adopted to add an infrared remote control emitter B to control the energy-saving and temperature-limit remote control; moreover, three infrared transmitting tubes are used and arranged in a matrix way, so that the three tubes can cover the front whole plane scope. The remote control can be arranged in a device together with a telephone set or an electronic clock, a permanent calendar and a wall clock."
13,2.734375,CN205644805U,"The utility model provides a public bicycle lock accuse device, the operation control box up end is equipped with the operation touch screen, information acquisition camera and card reader, operation touch screen next door is equipped with the card reader, the operation control box front end is equipped with collect money mouth and play bayonet socket, be equipped with the maintenance mouth below the play bayonet socket, the operation control box side is equipped with the vent, operation control box establishes the one side at the bicycle shed, the bicycle shed shed roof is equipped with solar panel, be equipped with the surveillance camera head between LED electronic screen and the bicycle shed door, be equipped with the electromagnetic lock on the bicycle shed door, the subaerial telescopic link that is equipped with in the bicycle shed, the motor is connected to the telescopic link, be equipped with vehicle body support on the telescopic link, one side is equipped with infrared ray sensor on the wall in the bicycle shed, infrared ray sensor connects the control circuit board in the operation control box. Through control circuit board realize to the rent of public bicycle still, possess the intelligent recognition operation, realize the automatic bicycle of getting, go back through the operation touch screen owing to be closed bicycle shed, avoided exposing to the sun and rain of bicycle, effectually alleviateed the ageing of bicycle."
50,2.5906735751295336,CN204406691U,"The utility model discloses a traffic signal indicating system of the Internet of Things. The system comprises a traffic signal processing system and a vehicle-mounted system, wherein the vehicle-mounted system comprises a central processing unit (CPU) B used for receiving data from a GPS locating system and an electronic map, the CPU B controls a voice broadcast device through commands received by a B wireless transceiver, the traffic signal processing system comprises a CPU A used for receiving detection data of the B wireless transceiver and an infrared sensor, the CPU A controls a signal indicating lamp through commands received by an A wireless transceiver, the A wireless transceiver transmits data to a traffic guidance cloud system processing center through a remote server, and the traffic guidance cloud system processing center transmits commands to the A wireless transceiver through the remote server. The traffic signal indicating system is reasonable in design, serves as a safety assisting means, and meets requirements for the development of the Internet of Things, thereby enabling urban transportation to be intelligent, humanized and efficient."
60,2.28310502283105,CN204180180U,"The utility model discloses an integrated MOOC video recording instrument and belongs to the field of electronic technologies. The video recording instrument comprises a video camera, an LED display screen, an adjustable support, a background regulation and control device, an input and output wire, a computer display screen video input wire, a computer audio input wire, a microphone audio input wire, a final synthesis output finished product wire, a clamp plate, a cylindrical rotating table, a platform, a microphone, a remote controller, a host, a metal lantern ring, a conjoined button type knob and a spring. A camera is arranged on the top of the video recording instrument. A pyroelectric infrared sensor module is connected with the clamp plate and a sliding block through a wire which is wired in a concealed mode. The video recording instrument has the advantages that the structure and operation are simple, the requirement for the technology of an operator is low, the utilization rate of time is effectively increased, an intelligent leap of replacing workers by machines is achieved, and meanwhile the complex post-processes for deriving video-recording audio and systemizing computer video and audio are reduced or omitted."
74,2.2421524663677133,CN103989243A,"The invention relates to a real-time monitoring intelligent curing oven in the tobacco leaf curing process. By means of the curing oven, the weight and chromatism values (L, a and b values) of a dried material and the temperature and humidity inside the curing oven can be monitored in real time. The curing oven comprises a curing oven body and a PC end control system. The curing oven body is provided with a thermal insulation protective layer, a heating system, an air supply system, an air and moisture exhausting system, an irradiation distance adjusting system and an on-line monitoring system. Medium-short wave infrared rays are used in the heating system for heating. The on-line monitoring system comprises an electronic hoist scale, a temperature and humidity sensor and a colorimeter sensor. The PC end control system can adjust the temperature, the humidity and the irradiation distance inside the curing oven in an on-line mode. The curing oven is simple in structure, high in heating speed, saving in energy, environmentally friendly, capable of monitoring the temperature and humidity and the material quality in the curing oven at any moment, and capable of avoiding damage to the material quality in the curing process."
